DeviceLogId,DownloadDate,DeviceId,UserId,LogDate,Direction,AttDirection,C1,C2,C3,C4,C5,C6,C7,WorkCode,UpdateFlag,IsApproved,EmployeeImage,FileName,Longitude,Latitude,CreatedDate,LastModifiedDate,LocationAddress,BodyTemperature,IsMaskOn
82438,12/01/2020 12:30:16,19,HR/EN/1378,11/30/2020 16:11:51,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 12:30:16,NULL,NULL,0,0
43780,12/01/2020 11:26:58,23,HR/EN/1610,11/30/2020 16:11:50,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:26:58,NULL,NULL,0,0
82437,12/01/2020 12:30:16,19,HR/EN/1378,11/30/2020 16:11:48,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 12:30:16,NULL,NULL,0,0
29423,12/01/2020 11:05:51,21,HR/EN/1726,11/30/2020 16:11:43,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:05:51,NULL,NULL,0,0
82436,12/01/2020 12:30:16,19,HR/EN/1008,11/30/2020 16:11:42,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 12:30:16,NULL,NULL,0,0
29422,12/01/2020 11:05:51,21,HR/EN/1726,11/30/2020 16:11:41,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:05:51,NULL,NULL,0,0
43779,12/01/2020 11:26:58,23,HR/EN/0770,11/30/2020 16:11:41,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:26:58,NULL,NULL,0,0
32387,12/01/2020 11:09:18,22,HR/EN/0581,11/30/2020 16:11:41,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:09:18,NULL,NULL,0,0
29421,12/01/2020 11:05:51,21,HR/EN/1726,11/30/2020 16:11:40,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:05:51,NULL,NULL,0,0
82435,12/01/2020 12:30:16,19,HR/EN/1008,11/30/2020 16:11:39,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 12:30:16,NULL,NULL,0,0
32386,12/01/2020 11:09:18,22,HR/EN/0581,11/30/2020 16:11:39,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:09:18,NULL,NULL,0,0
32385,12/01/2020 11:09:18,22,HR/EN/0581,11/30/2020 16:11:37,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:09:18,NULL,NULL,0,0
82434,12/01/2020 12:30:16,19,HR/EN/1008,11/30/2020 16:11:36,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 12:30:16,NULL,NULL,0,0
43778,12/01/2020 11:26:57,23,HR/EN/1688,11/30/2020 16:11:34,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:26:58,NULL,NULL,0,0
30561,12/01/2020 11:06:44,24,HR/EN/1241,11/30/2020 16:11:22,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:06:44,NULL,NULL,0,0
43777,12/01/2020 11:26:57,23,HR/EN/1688,11/30/2020 16:11:15,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:26:57,NULL,NULL,0,0
30560,12/01/2020 11:06:44,24,HR/EN/1526,11/30/2020 16:11:07,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:06:44,NULL,NULL,0,0
30559,12/01/2020 11:06:44,24,HR/EN/1526,11/30/2020 16:11:05,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:06:44,NULL,NULL,0,0
30558,12/01/2020 11:06:44,24,HR/EN/1526,11/30/2020 16:11:03,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:06:44,NULL,NULL,0,0
30557,12/01/2020 11:06:44,24,HR/EN/1526,11/30/2020 16:11:01,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:06:44,NULL,NULL,0,0
32384,12/01/2020 11:09:18,22,HR/EN/0983,11/30/2020 16:10:51,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:09:18,NULL,NULL,0,0
32383,12/01/2020 11:09:18,22,HR/EN/0983,11/30/2020 16:10:50,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:09:18,NULL,NULL,0,0
32382,12/01/2020 11:09:18,22,HR/EN/0983,11/30/2020 16:10:48,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:09:18,NULL,NULL,0,0
31469,12/01/2020 11:07:37,36,HR/EN/0022,11/30/2020 16:10:44,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:07:37,NULL,NULL,0,0
31468,12/01/2020 11:07:37,36,HR/EN/0022,11/30/2020 16:10:42,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:07:37,NULL,NULL,0,0
31467,12/01/2020 11:07:37,36,HR/EN/0022,11/30/2020 16:10:38,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:07:37,NULL,NULL,0,0
31466,12/01/2020 11:07:37,36,HR/EN/0022,11/30/2020 16:10:36,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:07:37,NULL,NULL,0,0
82433,12/01/2020 12:30:16,19,HR/EN/1256,11/30/2020 16:10:30,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 12:30:16,NULL,NULL,0,0
31465,12/01/2020 11:07:37,36,HR/EN/1575,11/30/2020 16:10:27,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:07:37,NULL,NULL,0,0
43776,12/01/2020 11:26:57,23,HR/EN/0197,11/30/2020 16:10:26,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:26:57,NULL,NULL,0,0
82432,12/01/2020 12:30:16,19,HR/EN/1256,11/30/2020 16:10:26,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 12:30:16,NULL,NULL,0,0
31464,12/01/2020 11:07:37,36,HR/EN/1575,11/30/2020 16:10:25,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:07:37,NULL,NULL,0,0
43775,12/01/2020 11:26:57,23,HR/EN/0197,11/30/2020 16:10:24,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:26:57,NULL,NULL,0,0
43774,12/01/2020 11:26:57,23,HR/EN/0197,11/30/2020 16:10:22,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:26:57,NULL,NULL,0,0
82431,12/01/2020 12:30:16,19,HR/EN/1256,11/30/2020 16:10:22,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 12:30:16,NULL,NULL,0,0
43773,12/01/2020 11:26:57,23,HR/EN/0197,11/30/2020 16:10:21,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:26:57,NULL,NULL,0,0
82430,12/01/2020 12:30:13,19,HR/EN/1256,11/30/2020 16:10:19,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 12:30:13,NULL,NULL,0,0
37054,12/01/2020 11:19:50,25,HR/EN/1722,11/30/2020 16:09:55,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:19:50,NULL,NULL,0,0
37053,12/01/2020 11:19:50,25,HR/EN/1722,11/30/2020 16:09:53,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:19:50,NULL,NULL,0,0
37052,12/01/2020 11:19:50,25,HR/EN/1722,11/30/2020 16:09:51,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:19:50,NULL,NULL,0,0
37051,12/01/2020 11:19:50,25,HR/EN/1282,11/30/2020 16:09:43,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:19:50,NULL,NULL,0,0
37050,12/01/2020 11:19:50,25,HR/EN/1282,11/30/2020 16:09:41,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:19:50,NULL,NULL,0,0
37049,12/01/2020 11:19:50,25,HR/EN/1282,11/30/2020 16:09:39,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:19:50,NULL,NULL,0,0
37048,12/01/2020 11:19:50,25,HR/EN/1282,11/30/2020 16:09:36,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:19:50,NULL,NULL,0,0
37047,12/01/2020 11:19:50,25,HR/EN/1213,11/30/2020 16:09:30,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:19:50,NULL,NULL,0,0
37046,12/01/2020 11:19:50,25,HR/EN/1213,11/30/2020 16:09:08,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:19:50,NULL,NULL,0,0
16273,12/01/2020 10:42:20,39,HR/EN/1697,11/30/2020 16:08:41,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 10:42:20,NULL,NULL,0,0
16272,12/01/2020 10:42:19,39,HR/EN/1697,11/30/2020 16:08:39,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 10:42:19,NULL,NULL,0,0
29420,12/01/2020 11:05:51,21,HR/EN/1723,11/30/2020 16:08:24,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:05:51,NULL,NULL,0,0
29419,12/01/2020 11:05:51,21,HR/EN/1723,11/30/2020 16:08:22,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:05:51,NULL,NULL,0,0
29418,12/01/2020 11:05:51,21,HR/EN/1723,11/30/2020 16:08:20,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:05:51,NULL,NULL,0,0
43772,12/01/2020 11:26:57,23,HR/EN/0016,11/30/2020 16:08:20,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:26:57,NULL,NULL,0,0
82429,12/01/2020 12:30:13,19,HR/EN/1317,11/30/2020 16:08:20,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 12:30:13,NULL,NULL,0,0
16271,12/01/2020 10:42:19,39,HR/EN/1715,11/30/2020 16:08:18,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 10:42:19,NULL,NULL,0,0
43771,12/01/2020 11:26:57,23,HR/EN/0016,11/30/2020 16:08:18,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:26:57,NULL,NULL,0,0
29417,12/01/2020 11:05:51,21,HR/EN/1723,11/30/2020 16:08:18,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:05:51,NULL,NULL,0,0
82428,12/01/2020 12:30:13,19,HR/EN/1317,11/30/2020 16:08:17,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 12:30:13,NULL,NULL,0,0
43770,12/01/2020 11:26:57,23,HR/EN/0016,11/30/2020 16:08:16,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:26:57,NULL,NULL,0,0
16270,12/01/2020 10:42:19,39,HR/EN/1715,11/30/2020 16:08:11,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 10:42:19,NULL,NULL,0,0
82427,12/01/2020 12:30:13,19,HR/EN/1317,11/30/2020 16:08:09,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 12:30:13,NULL,NULL,0,0
82426,12/01/2020 12:30:13,19,HR/EN/0487,11/30/2020 16:07:55,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 12:30:13,NULL,NULL,0,0
82425,12/01/2020 12:30:13,19,HR/EN/0487,11/30/2020 16:07:52,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 12:30:13,NULL,NULL,0,0
82424,12/01/2020 12:30:13,19,HR/EN/0487,11/30/2020 16:07:49,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 12:30:13,NULL,NULL,0,0
82423,12/01/2020 12:30:13,19,HR/EN/1280,11/30/2020 16:07:40,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 12:30:13,NULL,NULL,0,0
82422,12/01/2020 12:30:13,19,HR/EN/1280,11/30/2020 16:07:37,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 12:30:13,NULL,NULL,0,0
82421,12/01/2020 12:30:13,19,HR/EN/1280,11/30/2020 16:07:33,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 12:30:13,NULL,NULL,0,0
37045,12/01/2020 11:19:50,25,HR/EN/1253,11/30/2020 16:07:30,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:19:50,NULL,NULL,0,0
37044,12/01/2020 11:19:50,25,HR/EN/1253,11/30/2020 16:07:28,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:19:50,NULL,NULL,0,0
37043,12/01/2020 11:19:50,25,HR/EN/1253,11/30/2020 16:07:26,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:19:50,NULL,NULL,0,0
37042,12/01/2020 11:19:50,25,HR/EN/1253,11/30/2020 16:07:24,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:19:50,NULL,NULL,0,0
37041,12/01/2020 11:19:49,25,HR/EN/1293,11/30/2020 16:07:07,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:19:49,NULL,NULL,0,0
37040,12/01/2020 11:19:49,25,HR/EN/1293,11/30/2020 16:07:05,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:19:49,NULL,NULL,0,0
37039,12/01/2020 11:19:49,25,HR/EN/1293,11/30/2020 16:07:03,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:19:49,NULL,NULL,0,0
30556,12/01/2020 11:06:44,24,HR/EN/1751,11/30/2020 16:06:49,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:06:44,NULL,NULL,0,0
30555,12/01/2020 11:06:44,24,HR/EN/1751,11/30/2020 16:06:47,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:06:44,NULL,NULL,0,0
30554,12/01/2020 11:06:44,24,HR/EN/1751,11/30/2020 16:06:39,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:06:44,NULL,NULL,0,0
21959,12/01/2020 10:53:35,38,HR/EN/1381,11/30/2020 16:06:39,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 10:53:35,NULL,NULL,0,0
30553,12/01/2020 11:06:44,24,HR/EN/1751,11/30/2020 16:06:37,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:06:44,NULL,NULL,0,0
29416,12/01/2020 11:05:51,21,HR/EN/0402,11/30/2020 16:06:33,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:05:51,NULL,NULL,0,0
29415,12/01/2020 11:05:51,21,HR/EN/0402,11/30/2020 16:06:31,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:05:51,NULL,NULL,0,0
21958,12/01/2020 10:53:35,38,HR/EN/0224,11/30/2020 16:06:30,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 10:53:35,NULL,NULL,0,0
21957,12/01/2020 10:53:35,38,HR/EN/0224,11/30/2020 16:06:28,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 10:53:35,NULL,NULL,0,0
82420,12/01/2020 12:30:13,19,HR/EN/0123,11/30/2020 16:06:28,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 12:30:13,NULL,NULL,0,0
37038,12/01/2020 11:19:49,25,HR/EN/1577,11/30/2020 16:06:28,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:19:49,NULL,NULL,0,0
31463,12/01/2020 11:07:37,36,HR/EN/1663,11/30/2020 16:06:28,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:07:37,NULL,NULL,0,0
31462,12/01/2020 11:07:37,36,HR/EN/1663,11/30/2020 16:06:26,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:07:37,NULL,NULL,0,0
37037,12/01/2020 11:19:49,25,HR/EN/1577,11/30/2020 16:06:26,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:19:49,NULL,NULL,0,0
82419,12/01/2020 12:30:13,19,HR/EN/0123,11/30/2020 16:06:25,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 12:30:13,NULL,NULL,0,0
21956,12/01/2020 10:53:35,38,HR/EN/0224,11/30/2020 16:06:25,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 10:53:35,NULL,NULL,0,0
37036,12/01/2020 11:19:49,25,HR/EN/1577,11/30/2020 16:06:24,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:19:49,NULL,NULL,0,0
31461,12/01/2020 11:07:37,36,HR/EN/1663,11/30/2020 16:06:24,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:07:37,NULL,NULL,0,0
21955,12/01/2020 10:53:35,38,HR/EN/0224,11/30/2020 16:06:23,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 10:53:35,NULL,NULL,0,0
37035,12/01/2020 11:19:49,25,HR/EN/1577,11/30/2020 16:06:22,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:19:49,NULL,NULL,0,0
31460,12/01/2020 11:07:37,36,HR/EN/1663,11/30/2020 16:06:22,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:07:37,NULL,NULL,0,0
36993,12/01/2020 11:19:46,25,HR/EN/1577,11/30/2020 16:06:20,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:19:46,NULL,NULL,0,0
36992,12/01/2020 11:19:46,25,HR/EN/1271,11/30/2020 16:06:13,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:19:46,NULL,NULL,0,0
21954,12/01/2020 10:53:35,38,HR/EN/1381,11/30/2020 16:06:08,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 10:53:35,NULL,NULL,0,0
82418,12/01/2020 12:30:13,19,HR/EN/0034,11/30/2020 16:06:06,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 12:30:13,NULL,NULL,0,0
36991,12/01/2020 11:19:46,25,HR/EN/1271,11/30/2020 16:06:05,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:19:46,NULL,NULL,0,0
82417,12/01/2020 12:30:13,19,HR/EN/0034,11/30/2020 16:06:03,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 12:30:13,NULL,NULL,0,0
36990,12/01/2020 11:19:46,25,HR/EN/1271,11/30/2020 16:06:02,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:19:46,NULL,NULL,0,0
21953,12/01/2020 10:53:35,38,HR/EN/1381,11/30/2020 16:05:58,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 10:53:35,NULL,NULL,0,0
43769,12/01/2020 11:26:57,23,HR/EN/0616,11/30/2020 16:05:56,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:26:57,NULL,NULL,0,0
82416,12/01/2020 12:30:13,19,HR/EN/1748,11/30/2020 16:05:55,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 12:30:13,NULL,NULL,0,0
43768,12/01/2020 11:26:57,23,HR/EN/0616,11/30/2020 16:05:54,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:26:57,NULL,NULL,0,0
82415,12/01/2020 12:30:13,19,HR/EN/1748,11/30/2020 16:05:52,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 12:30:13,NULL,NULL,0,0
43767,12/01/2020 11:26:57,23,HR/EN/0616,11/30/2020 16:05:51,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:26:57,NULL,NULL,0,0
43766,12/01/2020 11:26:57,23,HR/EN/0616,11/30/2020 16:05:49,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:26:57,NULL,NULL,0,0
29414,12/01/2020 11:05:51,21,HR/EN/1647,11/30/2020 16:05:46,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:05:51,NULL,NULL,0,0
82414,12/01/2020 12:30:13,19,HR/EN/0734,11/30/2020 16:05:45,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 12:30:13,NULL,NULL,0,0
29413,12/01/2020 11:05:50,21,HR/EN/1647,11/30/2020 16:05:44,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:05:50,NULL,NULL,0,0
29412,12/01/2020 11:05:50,21,HR/EN/1647,11/30/2020 16:05:42,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:05:50,NULL,NULL,0,0
82413,12/01/2020 12:30:13,19,HR/EN/0734,11/30/2020 16:05:42,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 12:30:13,NULL,NULL,0,0
29411,12/01/2020 11:05:50,21,HR/EN/1647,11/30/2020 16:05:40,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:05:50,NULL,NULL,0,0
82412,12/01/2020 12:30:13,19,HR/EN/0081,11/30/2020 16:05:36,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 12:30:13,NULL,NULL,0,0
82411,12/01/2020 12:30:13,19,HR/EN/0081,11/30/2020 16:05:32,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 12:30:13,NULL,NULL,0,0
82410,12/01/2020 12:30:13,19,HR/EN/0124,11/30/2020 16:05:25,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 12:30:13,NULL,NULL,0,0
30552,12/01/2020 11:06:44,24,HR/EN/1752,11/30/2020 16:05:22,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:06:44,NULL,NULL,0,0
82409,12/01/2020 12:30:13,19,HR/EN/0124,11/30/2020 16:05:21,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 12:30:13,NULL,NULL,0,0
30551,12/01/2020 11:06:44,24,HR/EN/1752,11/30/2020 16:05:20,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:06:44,NULL,NULL,0,0
36989,12/01/2020 11:19:46,25,HR/EN/1293,11/30/2020 16:05:18,,NULL,in,NULL,NULL,0,15,NULL,NULL,,0,-1,NULL,NULL,NULL,NULL,12/01/2020 11:19:46,NULL,NULL,0,0
